Page: 1
https://api.github.com/repos/apple/swift/stargazers?page=1&access_token=8c2bc79c047f26f92f1a46ed52d6b1b47b9565c5
<Response [200]>
2015-12-03T16:56:25Z - Vkt0r
2015-12-03T16:56:26Z - igzdanielmartinez
2015-12-03T16:56:27Z - aaronabentheuer
2015-12-03T16:56:30Z - jpvalery
2015-12-03T16:56:31Z - jiashuw
2015-12-03T16:56:33Z - cameronstanley
2015-12-03T16:56:34Z - skllcrn
Page: 21
https://api.github.com/repos/apple/swift/stargazers?page=21&access_token=8c2bc79c047f26f92f1a46ed52d6b1b47b9565c5
<Response [200]>
2015-12-03T16:56:34Z - abijlani
2015-12-03T16:56:34Z - leishman
2015-12-03T16:56:35Z - anstarovoyt
2015-12-03T16:56:35Z - reqshark
2015-12-03T16:56:39Z - an0
2015-12-03T16:56:39Z - evandelaney
2015-12-03T16:56:41Z - fastred
2015-12-03T16:56:41Z - barrault01
2015-12-03T16:56:45Z - KaiCode2
2015-12-03T16:56:46Z - jiew
2015-12-03T16:56:46Z - steve228uk
2015-12-03T16:56:46Z - pixelsize
2015-12-03T16:56:50Z - ishanthukral
2015-12-03T16:56:54Z - thomasjeans
2015-12-03T16:56:54Z - nubbel
2015-12-03T16:56:56Z - thoepfner
2015-12-03T16:56:56Z - QF5690
2015-12-03T16:56:59Z - jvrmaia
2015-12-03T16:57:02Z - denisfitz57
2015-12-03T16:57:06Z - AlbertoImpl
2015-12-03T16:57:07Z - kafejo
2015-12-03T16:57:09Z - kyle-fox
2015-12-03T16:57:10Z - behrtam
2015-12-03T16:57:11Z - mhetrick
2015-12-03T16:57:12Z - marcelohd
2015-12-03T16:57:14Z - jmfurlott
2015-12-03T16:57:14Z - Soryu
2015-12-03T16:57:15Z - simonracz
2015-12-03T16:57:16Z - svetlyo
2015-12-03T16:57:19Z - jlpiedrahita
Page: 22
https://api.github.com/repos/apple/swift/stargazers?page=22&access_token=8c2bc79c047f26f92f1a46ed52d6b1b47b9565c5
<Response [200]>
2015-12-03T16:57:22Z - zzzel
2015-12-03T16:57:22Z - RobJDavey
2015-12-03T16:57:23Z - tiagomnh
2015-12-03T16:57:23Z - zneak
2015-12-03T16:57:23Z - bduyng
2015-12-03T16:57:24Z - mosn
2015-12-03T16:57:25Z - princejwesley
2015-12-03T16:57:26Z - emrahu
2015-12-03T16:57:29Z - kooparse
2015-12-03T16:57:32Z - pine
2015-12-03T16:57:32Z - chrislonge
2015-12-03T16:57:32Z - bryanmikaelian
2015-12-03T16:57:35Z - CallumOz
2015-12-03T16:57:36Z - glizik
2015-12-03T16:57:37Z - Maru-zhang
2015-12-03T16:57:39Z - max-desiatov
2015-12-03T16:57:39Z - alopes
2015-12-03T16:57:39Z - chyrta
2015-12-03T16:57:39Z - hebertialmeida
2015-12-03T16:57:41Z - erdemtu
2015-12-03T16:57:44Z - rayesh
2015-12-03T16:57:44Z - ibrahimkteish
2015-12-03T16:57:44Z - nicktoumpelis
2015-12-03T16:57:44Z - sergtop
2015-12-03T16:57:46Z - aspyatkin
2015-12-03T16:57:47Z - yrousse
2015-12-03T16:57:47Z - andrewsfg
2015-12-03T16:57:55Z - hepin1989
2015-12-03T16:57:58Z - czwen
2015-12-03T16:57:58Z - shauninman
Page: 23
https://api.github.com/repos/apple/swift/stargazers?page=23&access_token=8c2bc79c047f26f92f1a46ed52d6b1b47b9565c5
<Response [200]>
2015-12-03T16:57:59Z - iamphill
2015-12-03T16:58:02Z - joshmanders
2015-12-03T16:58:02Z - kylepiefer
2015-12-03T16:58:02Z - bbdumdum
2015-12-03T16:58:02Z - zemirco
2015-12-03T16:58:03Z - OlivierBoucher
2015-12-03T16:58:05Z - quentinms
2015-12-03T16:58:06Z - aphoristicartist
2015-12-03T16:58:07Z - adamkaump
2015-12-03T16:58:08Z - ryanolsonx
2015-12-03T16:58:10Z - elm4ward
2015-12-03T16:58:10Z - raysarebest
2015-12-03T16:58:13Z - Ephemera
2015-12-03T16:58:14Z - ppluchon
2015-12-03T16:58:14Z - neonichu
2015-12-03T16:58:18Z - mikemccarron
2015-12-03T16:58:19Z - fe9lix
2015-12-03T16:58:22Z - larze
2015-12-03T16:58:23Z - jonnynezbo
2015-12-03T16:58:23Z - altyus
2015-12-03T16:58:24Z - werne2j
2015-12-03T16:58:26Z - gomes
2015-12-03T16:58:26Z - ploctaux
2015-12-03T16:58:32Z - weiland
2015-12-03T16:58:33Z - callumboddy
2015-12-03T16:58:34Z - iamstarkov
2015-12-03T16:58:35Z - nate-parrott
2015-12-03T16:58:36Z - melissayung
2015-12-03T16:58:39Z - QichaoChen
2015-12-03T16:58:47Z - alphabetum
Page: 24
https://api.github.com/repos/apple/swift/stargazers?page=24&access_token=8c2bc79c047f26f92f1a46ed52d6b1b47b9565c5
<Response [200]>
2015-12-03T16:58:48Z - jhthedev
2015-12-03T16:58:49Z - ivogabe
2015-12-03T16:58:50Z - wongpat
2015-12-03T16:58:51Z - simalexan
2015-12-03T16:58:54Z - cwagdev
2015-12-03T16:58:56Z - Travmatth
2015-12-03T16:59:00Z - llamakid
2015-12-03T16:59:00Z - padpilot
2015-12-03T16:59:02Z - TheeAndre
2015-12-03T16:59:03Z - jeremysteele
2015-12-03T16:59:06Z - flexaddicted
2015-12-03T16:59:11Z - rafalrebacz
2015-12-03T16:59:12Z - jcoene
2015-12-03T16:59:14Z - rdgborges
2015-12-03T16:59:15Z - jakemarsh
2015-12-03T16:59:15Z - passy
2015-12-03T16:59:16Z - ShaneDelmore
2015-12-03T16:59:17Z - ankurp
2015-12-03T16:59:19Z - wukwei
2015-12-03T16:59:19Z - pantuspavel
2015-12-03T16:59:21Z - gmarik
2015-12-03T16:59:22Z - srdanrasic
2015-12-03T16:59:23Z - MatejLach
2015-12-03T16:59:24Z - adamoxley
2015-12-03T16:59:27Z - carlitos
2015-12-03T16:59:29Z - cezarc1
2015-12-03T16:59:35Z - khose
2015-12-03T16:59:37Z - mpacer
2015-12-03T16:59:40Z - victorBaro
2015-12-03T16:59:41Z - davidvanvickle
Page: 25
https://api.github.com/repos/apple/swift/stargazers?page=25&access_token=8c2bc79c047f26f92f1a46ed52d6b1b47b9565c5
<Response [200]>
2015-12-03T16:59:42Z - tudorturcanu
2015-12-03T16:59:45Z - agrosner
2015-12-03T16:59:47Z - tantommy
2015-12-03T16:59:48Z - Kabie
2015-12-03T16:59:50Z - ajfigueroa
2015-12-03T16:59:51Z - danieleforlani
2015-12-03T16:59:53Z - habs33
2015-12-03T16:59:54Z - Ethoxyethaan
2015-12-03T16:59:57Z - ccbb
2015-12-03T17:00:02Z - timothywinters
2015-12-03T17:00:02Z - NumberByColors
2015-12-03T17:00:07Z - quickly79
2015-12-03T17:00:07Z - lucianboboc
2015-12-03T17:00:07Z - karthikmuralidharan
2015-12-03T17:00:09Z - dsrw
2015-12-03T17:00:12Z - guarani
2015-12-03T17:00:16Z - StefanKjartansson
2015-12-03T17:00:16Z - mgerstenblatt
2015-12-03T17:00:19Z - nunovinhas
2015-12-03T17:00:20Z - dgray302
2015-12-03T17:00:21Z - crystal520
2015-12-03T17:00:22Z - nverinaud
2015-12-03T17:00:24Z - gonchar
2015-12-03T17:00:26Z - voidrank
2015-12-03T17:00:29Z - bloomingbridges
2015-12-03T17:00:31Z - jmeas
2015-12-03T17:00:32Z - mekjaer
2015-12-03T17:00:33Z - nhammond101
2015-12-03T17:00:35Z - crudbug
2015-12-03T17:00:36Z - joshnesbitt
Page: 26
https://api.github.com/repos/apple/swift/stargazers?page=26&access_token=8c2bc79c047f26f92f1a46ed52d6b1b47b9565c5
<Response [200]>
2015-12-03T17:00:39Z - alexbaldwin
2015-12-03T17:00:39Z - BrandonShega
2015-12-03T17:00:39Z - SidMcLaughlin
2015-12-03T17:00:40Z - dragonwasrobot
2015-12-03T17:00:43Z - tinganho
2015-12-03T17:00:43Z - danielpunkass
2015-12-03T17:00:45Z - AcroMace
2015-12-03T17:00:48Z - coopenstein
2015-12-03T17:00:48Z - aberg001
2015-12-03T17:00:49Z - dle-coursera
2015-12-03T17:00:52Z - jameshurst
2015-12-03T17:00:54Z - HeEAaD
2015-12-03T17:00:55Z - kaizensoze
2015-12-03T17:00:56Z - redlock
2015-12-03T17:00:56Z - svenbacia
2015-12-03T17:00:57Z - MarcoSero
2015-12-03T17:00:58Z - matiasam
2015-12-03T17:00:58Z - jfahrenkrug
2015-12-03T17:00:58Z - steffendsommer
2015-12-03T17:01:04Z - facundofarias
2015-12-03T17:01:05Z - mwildeboer
2015-12-03T17:01:06Z - unnamedd
2015-12-03T17:01:09Z - faizmokhtar
2015-12-03T17:01:11Z - zenwheel
2015-12-03T17:01:11Z - gautier-gdx
2015-12-03T17:01:15Z - vbauer
2015-12-03T17:01:19Z - tweetjay
2015-12-03T17:01:20Z - mikeyusc
2015-12-03T17:01:24Z - yhoonshine
2015-12-03T17:01:26Z - dnlcrl
Page: 27
https://api.github.com/repos/apple/swift/stargazers?page=27&access_token=8c2bc79c047f26f92f1a46ed52d6b1b47b9565c5
<Response [200]>
2015-12-03T17:01:26Z - jcarbaugh
2015-12-03T17:01:29Z - harlanhaskins
2015-12-03T17:01:31Z - rhysd
2015-12-03T17:01:31Z - ohyes1h
2015-12-03T17:01:33Z - lixin147741
2015-12-03T17:01:33Z - gshahbazian
2015-12-03T17:01:35Z - jocull
2015-12-03T17:01:39Z - hankbao
2015-12-03T17:01:41Z - miyukki
2015-12-03T17:01:44Z - gamontalvo
2015-12-03T17:01:47Z - drew-y
2015-12-03T17:01:49Z - yonekawa
2015-12-03T17:01:50Z - boostventilator
2015-12-03T17:01:51Z - danwilliams64
2015-12-03T17:01:55Z - rodrigoplumari
2015-12-03T17:01:55Z - sercand
2015-12-03T17:02:00Z - vinguan
2015-12-03T17:02:01Z - nheagy
2015-12-03T17:02:07Z - yusuke024
2015-12-03T17:02:11Z - TheGS
2015-12-03T17:02:11Z - sjaakvandenberg
2015-12-03T17:02:12Z - jmz7v
2015-12-03T17:02:12Z - basjansen1
2015-12-03T17:02:12Z - KuroGuo
2015-12-03T17:02:14Z - raphaelcuba
2015-12-03T17:02:15Z - nuno
2015-12-03T17:02:16Z - niorio
2015-12-03T17:02:17Z - thomasklemm
2015-12-03T17:02:18Z - lanceharper
2015-12-03T17:02:20Z - srn
Page: 28
https://api.github.com/repos/apple/swift/stargazers?page=28&access_token=8c2bc79c047f26f92f1a46ed52d6b1b47b9565c5
<Response [200]>
2015-12-03T17:02:23Z - mathcarignani
2015-12-03T17:02:24Z - pedrovieira7
2015-12-03T17:02:26Z - satococoa
2015-12-03T17:02:28Z - sabarasaba
2015-12-03T17:02:33Z - aguspina
2015-12-03T17:02:36Z - tonyfabeen
2015-12-03T17:02:36Z - CodeTheory
2015-12-03T17:02:36Z - rafaelcpalmeida
2015-12-03T17:02:38Z - OskarZhang
2015-12-03T17:02:38Z - passion8
2015-12-03T17:02:40Z - Evilcome
2015-12-03T17:02:41Z - LazyClutch
2015-12-03T17:02:41Z - esttorhe
2015-12-03T17:02:42Z - dshibarshin
2015-12-03T17:02:43Z - tsafrir
2015-12-03T17:02:47Z - jtomanik
2015-12-03T17:02:48Z - caioremedio
2015-12-03T17:02:49Z - anirul
2015-12-03T17:02:51Z - lucasecf
2015-12-03T17:02:52Z - Sentimentron
2015-12-03T17:02:52Z - mozharovsky
2015-12-03T17:02:53Z - niemyjski
2015-12-03T17:02:58Z - jglovier
2015-12-03T17:02:58Z - keizo042
2015-12-03T17:02:59Z - mattginn
2015-12-03T17:02:59Z - mtrotzinski
2015-12-03T17:03:02Z - kpourdeilami
2015-12-03T17:03:03Z - jamala
2015-12-03T17:03:07Z - yutopp
2015-12-03T17:03:09Z - ShaneKilkelly
Page: 29
https://api.github.com/repos/apple/swift/stargazers?page=29&access_token=8c2bc79c047f26f92f1a46ed52d6b1b47b9565c5
<Response [200]>
2015-12-03T17:03:10Z - sashabaranov
2015-12-03T17:03:13Z - hfcorriez
2015-12-03T17:03:14Z - danbentley
2015-12-03T17:03:15Z - abargh
2015-12-03T17:03:17Z - pedrovereza
2015-12-03T17:03:18Z - iamjohnford
2015-12-03T17:03:21Z - michaelchadwick
2015-12-03T17:03:22Z - alienxp03
2015-12-03T17:03:24Z - chillpop
2015-12-03T17:03:26Z - jackbryant
2015-12-03T17:03:28Z - TheSooth
2015-12-03T17:03:30Z - primekrieger
2015-12-03T17:03:31Z - jodyferry
2015-12-03T17:03:32Z - lsalvoni
2015-12-03T17:03:32Z - leonardorb
2015-12-03T17:03:33Z - fernandomantoan
2015-12-03T17:03:34Z - AlexIzvekov
2015-12-03T17:03:34Z - chrisjlebron
2015-12-03T17:03:37Z - alexgalletti
2015-12-03T17:03:38Z - Arkni
2015-12-03T17:03:38Z - eugenpirogoff
2015-12-03T17:03:38Z - fuxx
2015-12-03T17:03:40Z - mosse
2015-12-03T17:03:40Z - jondot
2015-12-03T17:03:40Z - stelabouras
2015-12-03T17:03:44Z - wasabeef
2015-12-03T17:03:47Z - psmejkal
2015-12-03T17:03:47Z - tlhunter
2015-12-03T17:03:47Z - kevin1
2015-12-03T17:03:48Z - ranek
Page: 30
https://api.github.com/repos/apple/swift/stargazers?page=30&access_token=8c2bc79c047f26f92f1a46ed52d6b1b47b9565c5
<Response [200]>
2015-12-03T17:03:49Z - mosabelagha
2015-12-03T17:03:49Z - jadar
2015-12-03T17:03:49Z - bryanluby
2015-12-03T17:03:49Z - conspirator
2015-12-03T17:03:50Z - othyn
2015-12-03T17:03:55Z - wesmatlock
2015-12-03T17:03:57Z - leobarrospereira
2015-12-03T17:03:57Z - JimRoepcke
2015-12-03T17:03:58Z - jhersh
2015-12-03T17:03:58Z - rais38
2015-12-03T17:04:01Z - anfalas
2015-12-03T17:04:02Z - kaandedeoglu
2015-12-03T17:04:08Z - vladikoff
2015-12-03T17:04:11Z - KyoheiG3
2015-12-03T17:04:12Z - erukiti
2015-12-03T17:04:14Z - chris-shelton
2015-12-03T17:04:14Z - mdobson
2015-12-03T17:04:18Z - AbhiAgarwal
2015-12-03T17:04:19Z - thomoncik
2015-12-03T17:04:20Z - scalbatty
2015-12-03T17:04:20Z - iragsdale
2015-12-03T17:04:22Z - mitchellallison
2015-12-03T17:04:23Z - rickrizzo
2015-12-03T17:04:25Z - nvzqz
2015-12-03T17:04:26Z - alexanderjarvis
2015-12-03T17:04:26Z - ibrahimansari
2015-12-03T17:04:28Z - f0go
2015-12-03T17:04:28Z - onmyway133
2015-12-03T17:04:31Z - estevaoam
2015-12-03T17:04:32Z - beregueder
Page: 31
https://api.github.com/repos/apple/swift/stargazers?page=31&access_token=8c2bc79c047f26f92f1a46ed52d6b1b47b9565c5
<Response [200]>
2015-12-03T17:04:33Z - kirsteins
2015-12-03T17:04:34Z - carlosangon
2015-12-03T17:04:35Z - NicoSantangelo
2015-12-03T17:04:39Z - ThiDelmont
2015-12-03T17:04:39Z - stik3nd
2015-12-03T17:04:39Z - mstrchrstphr
2015-12-03T17:04:41Z - BrunoBerisso
2015-12-03T17:04:43Z - ruigomeseu
2015-12-03T17:04:44Z - sskylar
2015-12-03T17:04:46Z - vor0nwe
2015-12-03T17:04:47Z - johnisaac
2015-12-03T17:04:47Z - blesson3
2015-12-03T17:04:47Z - philipcdavis
2015-12-03T17:04:48Z - adellibovi
2015-12-03T17:04:52Z - samoretc
2015-12-03T17:04:56Z - cmajordev
2015-12-03T17:04:56Z - sethdeckard
2015-12-03T17:04:57Z - zplee747
2015-12-03T17:04:58Z - mattchoinski
2015-12-03T17:05:00Z - fbrunel
2015-12-03T17:05:01Z - akabab
2015-12-03T17:05:07Z - msmollin
2015-12-03T17:05:07Z - lourenco-marinho
2015-12-03T17:05:08Z - jcampbell05
2015-12-03T17:05:08Z - ezekg
2015-12-03T17:05:10Z - audy
2015-12-03T17:05:20Z - kosicki123
2015-12-03T17:05:22Z - ainame
2015-12-03T17:05:22Z - gko
2015-12-03T17:05:25Z - kylehickinson
Page: 32
https://api.github.com/repos/apple/swift/stargazers?page=32&access_token=8c2bc79c047f26f92f1a46ed52d6b1b47b9565c5
<Response [200]>
2015-12-03T17:05:25Z - keith
2015-12-03T17:05:27Z - tekamoment
2015-12-03T17:05:28Z - Tony-Kwan
2015-12-03T17:05:32Z - nsomar
2015-12-03T17:05:33Z - jonschoning
2015-12-03T17:05:36Z - ian-bertolacci
2015-12-03T17:05:37Z - davidmdavis
2015-12-03T17:05:37Z - olivierandriessen
2015-12-03T17:05:39Z - illyabusigin
2015-12-03T17:05:39Z - jeffcarp
2015-12-03T17:05:41Z - QuantumGhost
2015-12-03T17:05:44Z - jasssonpet
2015-12-03T17:05:48Z - QiangTu
2015-12-03T17:05:50Z - cyrixhero
2015-12-03T17:05:56Z - ReneLindhorst
2015-12-03T17:05:58Z - felipe-silvestre-movile
2015-12-03T17:05:58Z - adambeynon
2015-12-03T17:06:01Z - qazyn951230
2015-12-03T17:06:01Z - escoz
2015-12-03T17:06:06Z - sascha
2015-12-03T17:06:07Z - dapithor
2015-12-03T17:06:14Z - chantastic
2015-12-03T17:06:15Z - bookercodes
2015-12-03T17:06:16Z - tanmaypatel
2015-12-03T17:06:18Z - clowwindy
2015-12-03T17:06:20Z - uraimo
2015-12-03T17:06:20Z - neersighted
2015-12-03T17:06:21Z - qasim
2015-12-03T17:06:22Z - moored
2015-12-03T17:06:24Z - demmys
Page: 33
https://api.github.com/repos/apple/swift/stargazers?page=33&access_token=8c2bc79c047f26f92f1a46ed52d6b1b47b9565c5
<Response [200]>
2015-12-03T17:06:24Z - Shemahmforash
2015-12-03T17:06:25Z - drudge
2015-12-03T17:06:27Z - vegather
2015-12-03T17:06:28Z - HenriqueLimas
2015-12-03T17:06:28Z - chrisjseaton
2015-12-03T17:06:30Z - slimjim2234
2015-12-03T17:06:30Z - arriolac
2015-12-03T17:06:33Z - adamwaite
2015-12-03T17:06:34Z - loganfuller
2015-12-03T17:06:35Z - swannodette
2015-12-03T17:06:35Z - tomkinsc
2015-12-03T17:06:39Z - imavca
2015-12-03T17:06:43Z - Spire42
2015-12-03T17:06:47Z - mattkuo
2015-12-03T17:06:53Z - TsukiZombina
2015-12-03T17:06:53Z - praeclarum
2015-12-03T17:06:56Z - daviferreira
2015-12-03T17:06:56Z - bfaircloo
2015-12-03T17:07:00Z - ChaosCoder
2015-12-03T17:07:00Z - vinkla
2015-12-03T17:07:01Z - horimislime
2015-12-03T17:07:01Z - dacap
2015-12-03T17:07:03Z - nofelmahmood
2015-12-03T17:07:03Z - JuanitoFatas
2015-12-03T17:07:03Z - aclissold
2015-12-03T17:07:04Z - emalyak
2015-12-03T17:07:06Z - sjdweb
2015-12-03T17:07:07Z - coderyi
2015-12-03T17:07:09Z - phin
2015-12-03T17:07:11Z - blinker13
Page: 34
https://api.github.com/repos/apple/swift/stargazers?page=34&access_token=8c2bc79c047f26f92f1a46ed52d6b1b47b9565c5
<Response [200]>
2015-12-03T17:07:11Z - liyong03
2015-12-03T17:07:12Z - m9321
2015-12-03T17:07:14Z - ngothanhtai
2015-12-03T17:07:15Z - dawakhuu
2015-12-03T17:07:16Z - Lee-Wang-Jing
2015-12-03T17:07:18Z - robnadin
2015-12-03T17:07:18Z - hnryjms
2015-12-03T17:07:19Z - HopeMobile
2015-12-03T17:07:20Z - darren123chen
2015-12-03T17:07:21Z - barbosa
2015-12-03T17:07:21Z - benju69
2015-12-03T17:07:23Z - yuseinishiyama
2015-12-03T17:07:23Z - peterhajas
2015-12-03T17:07:28Z - aspirestile
2015-12-03T17:07:34Z - Phonbopit
2015-12-03T17:07:34Z - kaptinkirk
2015-12-03T17:07:38Z - ReedD
2015-12-03T17:07:38Z - emnh
2015-12-03T17:07:40Z - tombuildsstuff
2015-12-03T17:07:41Z - edisonw
2015-12-03T17:07:48Z - iNeerajatSigneasy
2015-12-03T17:07:50Z - SamAlbuga
2015-12-03T17:07:53Z - Endore8
2015-12-03T17:07:59Z - DanToml
2015-12-03T17:08:03Z - skyfishjy
2015-12-03T17:08:06Z - egreco12
2015-12-03T17:08:06Z - sarunw
2015-12-03T17:08:07Z - Aixtuz
2015-12-03T17:08:10Z - ezfe
2015-12-03T17:08:11Z - mihirsoni
Page: 35
https://api.github.com/repos/apple/swift/stargazers?page=35&access_token=8c2bc79c047f26f92f1a46ed52d6b1b47b9565c5
<Response [200]>
2015-12-03T17:08:12Z - iRapha
2015-12-03T17:08:13Z - dmcrodrigues
2015-12-03T17:08:13Z - HelOlhausen
2015-12-03T17:08:14Z - danieldk
2015-12-03T17:08:15Z - RickCarlino
2015-12-03T17:08:18Z - pwalters
2015-12-03T17:08:19Z - dmyers
2015-12-03T17:08:21Z - NoDurex
2015-12-03T17:08:25Z - matrejek
2015-12-03T17:08:27Z - nelak
2015-12-03T17:08:28Z - JustinFincher
2015-12-03T17:08:28Z - jorge-sanz
2015-12-03T17:08:29Z - notboby
2015-12-03T17:08:30Z - paulfitz
2015-12-03T17:08:30Z - danielchasehooper
2015-12-03T17:08:31Z - jbest84
2015-12-03T17:08:33Z - EARoa
2015-12-03T17:08:36Z - gvn
2015-12-03T17:08:40Z - dkonst
2015-12-03T17:08:41Z - rafalszemraj
2015-12-03T17:08:41Z - stennettm
2015-12-03T17:08:48Z - lsdlab
2015-12-03T17:08:48Z - erikringsmuth
2015-12-03T17:08:49Z - ArmandGrillet
2015-12-03T17:08:51Z - alross
2015-12-03T17:08:53Z - jduprat
2015-12-03T17:08:58Z - parkr
2015-12-03T17:08:58Z - JohnWong
2015-12-03T17:08:59Z - Sai
2015-12-03T17:09:00Z - Machx
Page: 36
https://api.github.com/repos/apple/swift/stargazers?page=36&access_token=8c2bc79c047f26f92f1a46ed52d6b1b47b9565c5
<Response [200]>
2015-12-03T17:09:02Z - aaronburrows
2015-12-03T17:09:02Z - yaodis
2015-12-03T17:09:02Z - jcrugzz
2015-12-03T17:09:10Z - benjipetit
2015-12-03T17:09:11Z - adate
2015-12-03T17:09:17Z - maxdeviant
2015-12-03T17:09:19Z - Foxboron
2015-12-03T17:09:22Z - yuriy-os
2015-12-03T17:09:24Z - eiyaya
2015-12-03T17:09:25Z - cylol
2015-12-03T17:09:26Z - valchonedelchev
2015-12-03T17:09:27Z - kedio
2015-12-03T17:09:28Z - terhechte
2015-12-03T17:09:32Z - Enachan
2015-12-03T17:09:32Z - DrBenton
2015-12-03T17:09:35Z - stigi
2015-12-03T17:09:36Z - hasbean
2015-12-03T17:09:39Z - courtsimas
2015-12-03T17:09:39Z - s
2015-12-03T17:09:41Z - steverichey
2015-12-03T17:09:41Z - RTimal
2015-12-03T17:09:45Z - huebs
2015-12-03T17:09:49Z - segiddins
2015-12-03T17:09:49Z - sirn
2015-12-03T17:09:50Z - tomthecarrot
2015-12-03T17:09:50Z - youngminz
2015-12-03T17:09:51Z - binho
2015-12-03T17:09:52Z - bownie
2015-12-03T17:09:52Z - jina
2015-12-03T17:09:54Z - FRedEnergy
Page: 37
https://api.github.com/repos/apple/swift/stargazers?page=37&access_token=8c2bc79c047f26f92f1a46ed52d6b1b47b9565c5
<Response [200]>
2015-12-03T17:09:54Z - mtnbarreto
2015-12-03T17:09:55Z - Quexint
2015-12-03T17:09:56Z - hoopyfrood
2015-12-03T17:09:57Z - MikeRisher
2015-12-03T17:09:58Z - jgmcelwain
2015-12-03T17:10:03Z - jhihguan
2015-12-03T17:10:06Z - zellio
2015-12-03T17:10:06Z - rermolov
2015-12-03T17:10:12Z - rgardner
2015-12-03T17:10:15Z - jeffbricco
2015-12-03T17:10:18Z - enrigalmig
2015-12-03T17:10:21Z - denismurphy
2015-12-03T17:10:25Z - shijunlin
2015-12-03T17:10:28Z - ChenReason
2015-12-03T17:10:29Z - gilesvangruisen
2015-12-03T17:10:29Z - bananoid
2015-12-03T17:10:30Z - jnordberg
2015-12-03T17:10:36Z - xgebi
2015-12-03T17:10:37Z - astericky
2015-12-03T17:10:37Z - ticki
2015-12-03T17:10:39Z - XavierDK
2015-12-03T17:10:41Z - canibal
2015-12-03T17:10:41Z - dowrow
2015-12-03T17:10:42Z - ekmartin
2015-12-03T17:10:44Z - marcelofabri
2015-12-03T17:10:46Z - dunkelstern
2015-12-03T17:10:47Z - RajahBimmy
2015-12-03T17:10:47Z - dabeck
2015-12-03T17:10:48Z - rajcharin
2015-12-03T17:10:50Z - AlexSafatli
Page: 38
https://api.github.com/repos/apple/swift/stargazers?page=38&access_token=8c2bc79c047f26f92f1a46ed52d6b1b47b9565c5
<Response [200]>
2015-12-03T17:10:50Z - MichaelSelsky
2015-12-03T17:10:50Z - dcloud
2015-12-03T17:10:51Z - Markz2z
2015-12-03T17:10:52Z - mgottein
2015-12-03T17:10:52Z - dthomas
2015-12-03T17:10:54Z - seb-m
2015-12-03T17:10:54Z - gwynantj
2015-12-03T17:10:56Z - mohsinr
2015-12-03T17:10:57Z - rmoriz
2015-12-03T17:11:00Z - Jpadilla1
2015-12-03T17:11:02Z - filwag
2015-12-03T17:11:02Z - mmoaay
2015-12-03T17:11:03Z - Ccook
2015-12-03T17:11:06Z - 0xinterface
2015-12-03T17:11:08Z - umayr
2015-12-03T17:11:10Z - tommy6073
2015-12-03T17:11:13Z - schickling
2015-12-03T17:11:14Z - Nicolas-M
2015-12-03T17:11:14Z - foolywk
2015-12-03T17:11:17Z - mickeyreiss
2015-12-03T17:11:20Z - fillito
2015-12-03T17:11:20Z - mcroydon
2015-12-03T17:11:22Z - vimacs
2015-12-03T17:11:23Z - eneko
2015-12-03T17:11:23Z - winterbe
2015-12-03T17:11:26Z - a4sriniv
2015-12-03T17:11:28Z - fumiya-kubota
2015-12-03T17:11:29Z - moretti
2015-12-03T17:11:31Z - SagaieNet
2015-12-03T17:11:35Z - stjordanis
Page: 39
https://api.github.com/repos/apple/swift/stargazers?page=39&access_token=8c2bc79c047f26f92f1a46ed52d6b1b47b9565c5
<Response [200]>
2015-12-03T17:11:35Z - mbazaliy
2015-12-03T17:11:37Z - TheDom
2015-12-03T17:11:39Z - shaunkawano
2015-12-03T17:11:42Z - kotyamba
2015-12-03T17:11:42Z - greg3z
2015-12-03T17:11:45Z - maban
2015-12-03T17:11:46Z - mhuusko5
2015-12-03T17:11:47Z - JoeFryer
2015-12-03T17:11:48Z - mpelikan
2015-12-03T17:11:55Z - yankodimitrov
2015-12-03T17:11:55Z - buraksh
2015-12-03T17:11:56Z - JohnyNogueira
2015-12-03T17:11:58Z - matagus
2015-12-03T17:11:58Z - hellozimi
2015-12-03T17:12:00Z - amoyio
2015-12-03T17:12:02Z - ddemented
2015-12-03T17:12:02Z - nicopuri
2015-12-03T17:12:04Z - 6farer
2015-12-03T17:12:05Z - rgrossi
2015-12-03T17:12:05Z - Codeido
2015-12-03T17:12:10Z - thrifus
2015-12-03T17:12:12Z - Bunn
2015-12-03T17:12:13Z - alexandrelrs
2015-12-03T17:12:14Z - Sephiroth87
2015-12-03T17:12:18Z - zyml
2015-12-03T17:12:23Z - materik
2015-12-03T17:12:24Z - zanneth
2015-12-03T17:12:27Z - maiis
2015-12-03T17:12:28Z - darkstalker
2015-12-03T17:12:28Z - ValCapri
Page: 40
https://api.github.com/repos/apple/swift/stargazers?page=40&access_token=8c2bc79c047f26f92f1a46ed52d6b1b47b9565c5
<Response [200]>
2015-12-03T17:12:30Z - tianxiewuhua
2015-12-03T17:12:32Z - rydermackay
2015-12-03T17:12:33Z - LengBinBin
2015-12-03T17:12:41Z - joshwertheim
2015-12-03T17:12:44Z - Becojo
2015-12-03T17:12:47Z - SupaHam
2015-12-03T17:12:55Z - weiran
2015-12-03T17:12:55Z - Noobish1
2015-12-03T17:12:57Z - mikemoss03
2015-12-03T17:12:58Z - sax6575
2015-12-03T17:13:02Z - ArsnealX
2015-12-03T17:13:04Z - juanpdelat
